tractid,ntaname,totpop00,pop2400,NHW00,A2034y00,colleg00,mdfami00,mdrent00,J,totpop16,pop2416,NHW16,A2034y16,College16,mdfami16,mdrent16,R,NHW0016,A2034y0016,College0016,mdfami0016,mdrent0016,X,scoresraw,score0.025,score0.5,score0.975,Borough_Code,Borough,NHW00PCT,NHW16PCT,NHWPCTDIFF,POSNHWDIFF
36005015700,Crotona Park East,3517,1674,24.5,799,125,25386,576,NA,4365,2867,51,1446,238,35595,1004,NA,0.677228417,0.458174952,0.112,0.402150792,0.743055556,NA,0.1701719,-1.218169069,-0.246178112,0.735858812,36005,Bronx,0.006966164344611885,0.01168384879725086,0.004717684452638974,TRUE
36005015800,Schuylerville-Throgs Neck-Edgewater Park,1268,922,804,228,96,43015,867,NA,1090,756,319,148,192,71797,1608,NA,-0.538440823,-0.244873652,1.439,0.669115425,0.85467128,NA,0.044790421,-1.25376896,-0.245736791,0.75928612,36005,Bronx,0.6340694006309149,0.2926605504587156,-0.3414088501721993,FALSE
36005015900,Hunts Point,2181,1192,14.5,465,97,21933,310,NA,1600,1013,12,415,80,19135,387,NA,0.128103448,0.216552419,-0.03,-0.127570328,0.248387097,NA,-2.016195749,-1.644522534,-0.6044138,0.452560566,36005,Bronx,0.006648326455754241,0.0075,8.516735442457585e-4,TRUE
36005016000,Schuylerville-Throgs Neck-Edgewater Park,5196,3872,4547,1037,667,52719,791,NA,4004,2958,2785,572,784,97635,1692,NA,-0.205168045,-0.284198925,0.539,0.851988847,1.139064475,NA,0.145688507,-1.220378157,-0.255505261,0.685789123,36005,Bronx,0.8750962278675904,0.6955544455544456,-0.17954178231314488,FALSE
36005016100,Crotona Park East,4755,2555,34,1133,151,22011,445,NA,4372,2745,15,748,291,24481,455,NA,-0.520175179,-0.281970883,0.794,0.112216619,0.02247191,NA,-2.495492895,-2.246744924,-1.272501238,-0.29404678,36005,Bronx,0.007150368033648791,0.0034309240622140895,-0.0037194439714347016,FALSE
36005016200,Schuylerville-Throgs Neck-Edgewater Park,1682,1246,1216,274,182,53684,876,NA,2013,1388,838,312,311,76555,1233,NA,-0.424172157,-0.048549392,0.534,0.426030102,0.407534247,NA,-1.019259827,-1.5952096,-0.634245527,0.347676363,36005,Bronx,0.72294887039239,0.41629408842523596,-0.306654781967154,FALSE
36005016400,Schuylerville-Throgs Neck-Edgewater Park,1185,834,965,234,138,51250,774,NA,1026,754,618,188,172,66442,1295,NA,-0.260339969,-0.072074774,0.379,0.296429268,0.673126615,NA,-0.814892017,-1.502414462,-0.592154338,0.314778296,36005,Bronx,0.8143459915611815,0.6023391812865497,-0.21200681027463175,FALSE
36005016500,Claremont-Bathgate,1407,740,43,378,62,13082,564,NA,1002,624,4,322,108,25735,1063,NA,-0.869377524,0.196163229,1.066,0.967206849,0.884751773,NA,0.29092039200000003,-0.559678735,0.340336922,1.2481434,36005,Bronx,0.030561478322672354,0.003992015968063872,-0.026569462354608483,FALSE
36005016600,Schuylerville-Throgs Neck-Edgewater Park,1760,1279,1067,356,165,51657,811,NA,2210,1558,658,392,391,82390,1594,NA,-0.508886505,-0.123087091,0.945,0.59494357,0.965474723,NA,0.078301545,-1.290833032,-0.280749583,0.703366296,36005,Bronx,0.60625,0.29773755656108597,-0.308512443438914,FALSE
36005016700,Claremont-Bathgate,1821,888,5,448,8,13295,644,NA,2920,1520,39,591,228,29200,1039,NA,3.864315068,-0.177309351,15.65,1.196314404,0.613354037,NA,3.69394581,1.050522087,2.137041461,3.245561042,36005,Bronx,0.0027457440966501922,0.013356164383561644,0.010610420286911452,TRUE
36005016900,Claremont-Bathgate,1852,1031,8,433,69,20653,608,NA,1361,846,39,271,143,32250,819,NA,5.633725202,-0.148343919,1.526,0.561516487,0.347039474,NA,0.544006673,-0.077508491,0.997057165,2.077192149,36005,Bronx,0.004319654427645789,0.028655400440852314,0.024335746013206525,TRUE
36005017300,East Concourse-Concourse Village,4842,2571,58,1033,132,24516,555,NA,5320,3385,79,1217,369,23649,788,NA,0.239687581,0.072268158,1.123,-0.03536466,0.41981982,NA,-0.718880105,-0.709731178,0.147432892,0.990686549,36005,Bronx,0.01197852127220157,0.014849624060150377,0.0028711027879488073,TRUE
36005017500,East Concourse-Concourse Village,6466,3555,30,1274,214,18301,378,NA,6960,4018,75,1506,450,29375,748,NA,1.322557471,0.098201429,0.86,0.605103546,0.978835979,NA,1.057973136,-0.397293184,0.549347721,1.496276958,36005,Bronx,0.0046396535725332505,0.010775862068965518,0.0061362084964322675,TRUE
36005017701,East Concourse-Concourse Village,3499,2015,117,716,100,18170,558,NA,5228,2869,54,1268,459,25387,1178,NA,-0.691101171,0.185262638,2.224,0.397193176,1.111111111,NA,0.909917083,-0.132062179,0.791398705,1.695339066,36005,Bronx,0.03343812517862246,0.010328997704667177,-0.023109127473955285,FALSE
36005017702,East Concourse-Concourse Village,4620,2662,156,954,134,18170,558,NA,5401,3336,30,1366,487,41964,1130,NA,-0.835500548,0.224813947,1.9,1.309521189,1.025089606,NA,1.276998127,0.126262921,0.989131788,1.825375675,36005,Bronx,0.033766233766233764,0.005554526939455656,-0.028211706826778107,FALSE
36005017901,East Concourse-Concourse Village,4090,2071,31,1028,140,16630,596,NA,5112,2866,49,1212,384,28819,1124,NA,0.26463981,-0.056717086,0.982,0.732952495,0.88590604,NA,0.653814602,-0.548231253,0.340684968,1.220564912,36005,Bronx,0.007579462102689487,0.00958528951486698,0.0020058274121774926,TRUE
36005017902,East Concourse-Concourse Village,4135,2095,33,1044,143,16630,596,NA,3580,2043,16,912,237,27730,1117,NA,-0.439986457,0.008989918,0.7,0.667468431,0.874161074,NA,0.131036864,-0.705029067,0.24136439,1.200103034,36005,Bronx,0.007980652962515114,0.004469273743016759,-0.0035113792194983546,FALSE
36005018101,East Concourse-Concourse Village,3813,2193,59,1038,201,23779,631,NA,3068,1815,25,829,118,28188,1086,NA,-0.473377456,-0.007412899,-0.291,0.185415703,0.721077655,NA,-1.758400893,-1.720888109,-0.702710077,0.315952443,36005,Bronx,0.015473380540257016,0.008148631029986962,-0.007324749510270054,FALSE
36005018102,East Concourse-Concourse Village,4760,2738,74,1298,252,23779,631,NA,5851,3543,230,1311,744,36391,1111,NA,1.528558297,-0.178315956,1.282,0.530383952,0.760697306,NA,0.559278558,-0.831269455,0.117600648,1.071799313,36005,Bronx,0.015546218487394958,0.03930951974021535,0.02376330125282039,TRUE
36005018301,East Concourse-Concourse Village,3155,1895,82,686,291,31635,665,NA,4011,2924,113,897,772,33085,1094,NA,0.083955099,0.028525418,0.719,0.045835309,0.645112782,NA,-0.612324233,-1.162166223,-0.190843277,0.75301206,36005,Bronx,0.025990491283676705,0.028172525554724506,0.0021820342710478016,TRUE
36005018302,East Concourse-Concourse Village,5222,3135,138,1142,484,31635,665,NA,3836,2343,96,878,321,28929,1178,NA,-0.052999048,0.04661434,-0.113,-0.08553817,0.771428571,NA,-1.499996887,-1.435201239,-0.524156479,0.39815924,36005,Bronx,0.026426656453466105,0.02502606882168926,-0.0014005876317768444,FALSE
36005018400,Schuylerville-Throgs Neck-Edgewater Park,3728,2782,3163,807,470,51507,768,NA,3559,2664,2023,763,754,78750,1364,NA,-0.330046583,-0.00962671,0.675,0.528918399,0.776041667,NA,-0.108071021,-1.318993094,-0.320175754,0.695701278,36005,Bronx,0.8484442060085837,0.5684180949704973,-0.2800261110380864,FALSE
36005018500,Morrisania-Melrose,4777,2693,86,1055,199,24781,512,NA,7342,4543,98,1486,686,31634,927,NA,-0.258572849,-0.083553302,1.043,0.276542512,0.810546875,NA,-0.178189662,-0.127047316,0.713570443,1.560878363,36005,Bronx,0.018002930709650408,0.013347861618087714,-0.0046550690915626945,FALSE
36005018900,Highbridge,6918,3881,94,1479,273,24382,580,NA,8200,4770,241,1532,539,21214,1053,NA,1.162996886,-0.12610894,0.606,-0.129931917,0.815517241,NA,-0.692968164,-1.578844996,-0.391563155,0.85102001,36005,Bronx,0.013587742122000578,0.029390243902439023,0.015802501780438447,TRUE
36005019300,Highbridge,5596,2986,93,1226,198,16077,441,NA,5659,3060,13,1415,456,25836,836,NA,-0.861771239,0.141310944,1.247,0.607016234,0.89569161,NA,0.034826356,-1.031399602,0.030235954,1.092204095,36005,Bronx,0.01661901358112938,0.002297225658243506,-0.014321787922885873,FALSE
36005019400,Schuylerville-Throgs Neck-Edgewater Park,1596,999,742,307,169,57969,858,NA,2339,1586,455,622,341,59120,1472,NA,-0.581582195,0.382466685,0.271,0.01985544,0.715617716,NA,-0.900199046,-1.516998671,-0.580972888,0.403412728,36005,Bronx,0.4649122807017544,0.19452757588713127,-0.2703847048146231,FALSE
36005019500,West Concourse,7327,4154,55,1759,281,22049,652,NA,7462,4685,73,1795,698,35806,1090,NA,0.303260154,0.002004242,1.202,0.623928523,0.671779141,NA,0.488570382,-0.8255018,0.181986851,1.175041283,36005,Bronx,0.007506482871570902,0.009782900026802465,0.002276417155231563,TRUE
36005019700,West Concourse,7754,4135,95,2013,242,22273,659,NA,6795,3896,49,1666,374,26712,1109,NA,-0.411415515,-0.05557482,0.64,0.1992996,0.682852807,NA,-0.78490528,-1.094038659,-0.225234615,0.669866729,36005,Bronx,0.012251741036884188,0.007211184694628403,-0.005040556342255785,FALSE
36005019900,Highbridge,7880,4217,91,1883,249,23680,597,NA,8446,5315,164,2089,760,37091,1124,NA,0.681425371,0.035054601,1.422,0.566342905,0.882747069,NA,0.995472557,-0.635446843,0.340632383,1.277092691,36005,Bronx,0.011548223350253807,0.019417475728155338,0.007869252377901531,TRUE
36005020000,Van Nest-Morris Park-Westchester Square,3944,2498,693,997,414,32725,618,NA,4751,2962,122,1179,551,43611,1181,NA,-0.853856847,-0.01831869,0.122,0.332650879,0.911003236,NA,-1.308228934,-1.99924692,-1.053368633,-0.103287728,36005,Bronx,0.17570993914807304,0.025678804462218482,-0.15003113468585455,FALSE
36005020100,Highbridge,3330,1761,77,914,147,23438,608,NA,4346,2544,154,997,346,32472,1087,NA,0.532443626,-0.164197869,0.629,0.385442444,0.787828947,NA,-0.176276276,-1.188783947,-0.133847026,0.902315144,36005,Bronx,0.02312312312312312,0.0354348826507133,0.012311759527590175,TRUE
36005020200,Westchester-Unionport,1823,1286,417,428,177,36853,646,NA,2194,1497,188,531,295,42303,1116,NA,-0.625396492,0.030862633,0.432,0.14788484,0.72755418,NA,-1.025796989,-1.952566161,-0.894630078,0.180486227,36005,Bronx,0.2287438288535381,0.08568824065633546,-0.14305558819720265,FALSE
36005020400,Westchester-Unionport,2884,1770,578,692,256,41500,764,NA,2934,1840,173,858,265,50733,1336,NA,-0.705792722,0.218754802,-0.004,0.222481928,0.748691099,NA,-1.198732164,-1.901794333,-0.96895138,-0.049734289,36005,Bronx,0.20041608876560332,0.058963871847307434,-0.1414522169182959,FALSE
36005020501,University Heights-Morris Heights,5589,3102,99,1178,260,23431,507,NA,6789,4167,14,1679,550,31185,822,NA,-0.88358173,0.173366559,0.575,0.330929111,0.621301775,NA,-1.120437338,-1.185629007,-0.306235967,0.58000696,36005,Bronx,0.017713365539452495,0.0020621593754603035,-0.015651206163992192,FALSE
36005020502,University Heights-Morris Heights,3968,2207,71,833,186,23431,503,NA,2110,1231,59,437,229,25881,960,NA,0.56272612,-0.013435137,1.207,0.104562332,0.908548708,NA,0.244661486,-0.973080051,0.017044226,1.033614692,36005,Bronx,0.017893145161290324,0.027962085308056873,0.010068940146766549,TRUE
36005020601,Westchester-Unionport,2321,1450,562,424,197,40658,576,NA,2896,1840,118,723,241,73807,1497,NA,-0.831723963,0.366623938,-0.036,0.8153131,1.598958333,NA,0.30031932,-1.407180639,-0.396384607,0.607813868,36005,Bronx,0.24213700990952175,0.04074585635359116,-0.2013911535559306,FALSE
36005020900,West Concourse,4838,2651,116,1108,225,20873,565,NA,4429,2849,143,1342,527,46821,1076,NA,0.346598827,0.323039892,1.179,1.243137067,0.904424779,NA,1.741660423,-0.122326628,0.757915094,1.6530124,36005,Bronx,0.023976849937990905,0.03228719801309551,0.008310348075104602,TRUE
36005021001,Parkchester,8328,5274,537,1823,990,35507,696,NA,9648,6781,136,2502,1458,58008,1160,NA,-0.781390997,0.184688188,0.145,0.63370603,0.666666667,NA,-0.839870734,-1.747688972,-0.830066301,0.095131421,36005,Bronx,0.06448126801152737,0.014096185737976783,-0.05038508227355059,FALSE
36005021002,Parkchester,7476,4735,483,1641,889,35507,696,NA,6854,5139,160,1685,1552,68036,1174,NA,-0.638674972,0.119996116,0.609,0.916129214,0.686781609,NA,-0.001558494,-1.476192264,-0.436356426,0.634979558,36005,Bronx,0.06460674157303371,0.023344032681645754,-0.04126270889138796,FALSE
36005021100,Highbridge,4584,2322,135,1059,192,18314,603,NA,5200,2870,12,1243,287,28176,1021,NA,-0.921641026,0.034704729,0.209,0.53849514,0.693200663,NA,-1.449772247,-1.471915093,-0.4973248,0.453469847,36005,Bronx,0.029450261780104712,0.002307692307692308,-0.027142569472412403,FALSE
36005021200,Parkchester,5232,3379,339,1122,611,37765,678,NA,5155,3591,70,962,1063,60025,1205,NA,-0.790425998,-0.129795588,0.637,0.589434662,0.777286136,NA,-0.75971381,-1.874342858,-0.750142041,0.366885608,36005,Bronx,0.06479357798165138,0.013579049466537343,-0.05121452851511403,FALSE
36005021301,University Heights-Morris Heights,1502,786,4,344,39,14816,448,NA,1147,678,49,221,116,16731,938,NA,15.04141238,-0.158720423,2.448,0.12925216,1.09375,NA,1.845834433,-0.19011275,0.766526355,1.734296589,36005,Bronx,0.002663115845539281,0.042720139494333044,0.040057023648793766,TRUE
36005021302,Highbridge,3970,2023,30,963,146,24444,611,NA,6151,3379,65,1640,517,36950,1066,NA,0.398417601,0.099163607,1.12,0.511618393,0.744680851,NA,0.595994952,-0.668127435,0.288962723,1.221807848,36005,Bronx,0.007556675062972292,0.010567387416680214,0.003010712353707922,TRUE
36005021501,University Heights-Morris Heights,3690,1732,22,852,112,19886,490,NA,4761,2383,27,1458,386,33306,1057,NA,-0.048805637,0.326313267,1.505,0.674846626,1.157142857,NA,1.594628966,-0.431177534,0.594011169,1.622469561,36005,Bronx,0.005962059620596206,0.005671077504725898,-2.9098211587030767e-4,FALSE
36005021502,University Heights-Morris Heights,6726,3209,103,1498,131,16445,576,NA,6298,3741,62,1474,419,24927,1039,NA,-0.357151446,0.050847939,1.744,0.515779872,0.803819444,NA,0.596852295,-0.692532797,0.248967996,1.21542078,36005,Bronx,0.015313707998810586,0.009844395046046363,-0.005469312952764222,FALSE
36005021601,West Farms-Bronx River,4460,2522,466,1079,261,33214,685,NA,4311,2780,501,1101,342,24191,1215,NA,0.112265957,0.055656704,0.189,-0.271662552,0.773722628,NA,-1.420585745,-2.185683915,-1.140065199,-0.095569369,36005,Bronx,0.10448430493273543,0.116214335421016,0.011730030488280571,TRUE
36005021602,Parkchester,5107,3458,373,1074,665,35784,685,NA,5861,4050,99,1233,1219,43682,1190,NA,-0.768729362,3.522e-4,0.565,0.220713168,0.737226277,NA,-1.051756338,-1.773525444,-0.909872811,-0.061637843,36005,Bronx,0.0730370080281966,0.016891315475174886,-0.05614569255302171,FALSE
36005021700,University Heights-Morris Heights,4797,2502,132,1077,204,18281,564,NA,5213,3326,75,1287,286,24964,1060,NA,-0.477159374,0.099625588,0.055,0.365570811,0.879432624,NA,-0.6788622,-0.922087249,-0.05090433,0.802638431,36005,Bronx,0.027517198248905566,0.01438710915020142,-0.013130089098704147,FALSE
36005021800,West Farms-Bronx River,6648,3759,392,1588,331,28508,661,NA,6870,4548,177,1603,523,41346,1161,NA,-0.563060333,-0.023173804,0.306,0.450329732,0.756429652,NA,-0.733677535,-1.76846634,-0.811821813,0.13602106,36005,Bronx,0.05896510228640193,0.02576419213973799,-0.03320091014666394,FALSE
36005021900,Highbridge,1279,666,17,364,87.5,22798,601,NA,1142,776,15,349,118,25469,1163,NA,-0.011795611,0.073812571,0.157,0.1171594,0.935108153,NA,-0.577447448,-1.049086867,-0.161564744,0.73189876,36005,Bronx,0.013291634089132134,0.013134851138353765,-1.5678295077836864e-4,FALSE
36005022000,East Tremont,1393,799,32,389,30,16932,592,NA,2174,1160,21,557,87,13500,1226,NA,-0.579504945,-0.082518807,0.998,-0.202693125,1.070945946,NA,-0.884218456,-1.511733487,-0.51626238,0.466180532,36005,Bronx,0.02297200287150036,0.009659613615455382,-0.013312389256044978,FALSE
36005022101,West Concourse,3908,2040,114,1065,78,20396,606,NA,3948,2122,7,870,208,27444,1070,NA,-0.939218614,-0.191375202,1.564,0.345557953,0.765676568,NA,-1.095663628,-1.714120839,-0.63603845,0.4420566,36005,Bronx,0.02917093142272262,0.0017730496453900709,-0.02739788177733255,FALSE
36005022102,West Concourse,4534,2366,133,1239,91,20396,606,NA,5293,2970,80,1205,297,20106,1155,NA,-0.484750039,-0.166903399,1.6,-0.014218474,0.905940594,NA,-0.471015258,-1.169050749,-0.21463249,0.742518297,36005,Bronx,0.02933392148213498,0.015114301908180616,-0.014219619573954364,FALSE
36005022200,Parkchester,3078,1815,331,690,310,33931,748,NA,3308,2167,152,948,299,43462,1270,NA,-0.572713955,0.278387046,-0.192,0.280893578,0.697860963,NA,-1.222245048,-1.788093865,-0.916557486,-0.048008341,36005,Bronx,0.10753736192332683,0.045949214026602174,-0.061588147896724656,FALSE
36005022300,West Concourse,5270,2896,114,1163,245,20698,558,NA,5177,3082,114,1443,299,24572,1034,NA,0.017964072,0.263045706,0.147,0.187167842,0.853046595,NA,-0.343003742,-1.074072058,-0.119949771,0.842423128,36005,Bronx,0.021631878557874764,0.02202047517867491,3.885966208001454e-4,TRUE
36005022401,Pelham Parkway,2546,1805,815,647,259,32335,733,NA,2807,1975,235,761,474,44167,1290,NA,-0.738467154,0.066832808,0.673,0.365919283,0.759890859,NA,-0.608999996,-1.572113811,-0.577340599,0.432744804,36005,Bronx,0.3201099764336214,0.08371927324545779,-0.23639070318816358,FALSE
36005022403,Pelham Parkway,4089,2603,1360,949,518,33958,733,NA,3589,2504,514,1065,596,48056,1357,NA,-0.56940611,0.27857747,0.196,0.415159903,0.851296044,NA,-0.363049498,-1.51045807,-0.664797586,0.182479901,36005,Bronx,0.33259965761799953,0.1432153803287824,-0.18938427728921714,FALSE
36005022404,Pelham Parkway,3038,1933,1011,709,386,33958,733,NA,4265,2828,1004,1193,772,47995,1199,NA,-0.29262242,0.198568729,0.367,0.413363567,0.63574352,NA,-0.381733576,-1.494710101,-0.455478797,0.60869833,36005,Bronx,0.3327847267939434,0.23540445486518172,-0.09738027192876167,FALSE
36005022500,East Concourse-Concourse Village,6945,3342,96,1537,205,20755,669,NA,8440,4569,35,2117,466,29659,1126,NA,-0.699996297,0.13338326,0.663,0.429005059,0.683109118,NA,-0.50381533,-0.760887891,0.11988335,0.998834344,36005,Bronx,0.013822894168466522,0.004146919431279621,-0.009675974737186902,FALSE
36005022701,Mount Hope,2984,1562,38,701,73,17977,601,NA,5733,3531,63,1733,745,34213,1154,NA,-0.137073453,0.286759614,3.515,0.90315403,0.920133111,NA,2.163806283,-0.138717492,0.828771067,1.815814152,36005,Bronx,0.012734584450402145,0.01098901098901099,-0.0017455734613911547,FALSE
36005022702,Mount Hope,2077,1077,38,525,42,19656,669,NA,1446,1013,11,336,240,39306,974,NA,-0.584206887,-0.080719225,5.075,0.99969475,0.455904335,NA,1.129241355,-0.275498216,0.687159211,1.630798049,36005,Bronx,0.0182956186807896,0.007607192254495159,-0.010688426426294442,FALSE
36005022703,Mount Hope,1767,1077,22,477,196,25498,652,NA,1775,1043,106,442,384,44924,1198,NA,3.796466069,-0.077551599,1.023,0.761863676,0.837423313,NA,1.193517574,-0.204387064,0.748697798,1.724648228,36005,Bronx,0.01245048104131296,0.05971830985915493,0.04726782881784197,TRUE
36005022800,Pelham Parkway,5788,3857,2009,1460,992,38906,708,NA,5912,3931,1019,1614,1140,50446,1311,NA,-0.503421006,0.082292806,0.128,0.296612348,0.851694915,NA,-0.762120466,-1.608535922,-0.609299212,0.389189206,36005,Bronx,0.3470974429854872,0.17236129905277403,-0.1747361439327132,FALSE
36005022901,Mount Hope,5546,3030,105,1390,257,23925,648,NA,5650,3160,115,1300,613,23254,1085,NA,0.07507796,-0.081963456,1.287,-0.028045977,0.674382716,NA,-0.505486368,-0.884052561,-0.006278574,0.856562114,36005,Bronx,0.018932564010097366,0.020353982300884955,0.0014214182907875891,TRUE
36005022902,Mount Hope,3324,1739,64,772,104,21558,626,NA,3304,1890,21,783,274,31724,1080,NA,-0.669888771,0.020388225,1.424,0.47156508,0.725239617,NA,-0.043133179,-0.581256421,0.344006241,1.303873152,36005,Bronx,0.019253910950661854,0.006355932203389831,-0.012897978747272023,FALSE
36005023000,Van Nest-Morris Park-Westchester Square,2877,1720,694,747,200,30724,723,NA,2945,1767,785,793,387,42107,1273,NA,0.105006287,0.037067796,0.884,0.370492123,0.760719225,NA,0.124047598,-1.137242409,-0.220676592,0.680417556,36005,Bronx,0.24122349669794926,0.266553480475382,0.025329983777432757,TRUE
