nta_id,total_pop,mean_income,below_poverty_line_count,below_poverty_line_and_50_count,mean_rent,unemployment_count,latinx_count,white_count,black_count,native_count,asian_count,naturalized_citizen_count,noncitizen_count,uninsured_count,school_count,eviction_count,store_count,sub_count,bus_count,mean_ridership,perc_covered_by_transit,nta_type,Name,transportation_desert_4cat,transportation_desert_3cat,borough.x,borough.y,geometry
BK0601,55487,112272.26666666666,8807,4091,1960.5333333333333,2226,10453,29601,9302,64,3502,5430,4048,2416,8,143,98,2,59,12061,62.203816334696384,0,Carroll Gardens-Cobble Hill-Gowanus-Red Hook,Limited,Typical,Brooklyn,Brooklyn,"list(list(c(-73.983953, -73.986119, -73.988289, -73.988712, -73.989129, -73.989556, -73.990424, -73.992623, -73.994901, -73.994408, -73.994091, -73.99393, -73.993604, -73.993338, -73.993269, -73.993005, -73.992364, -73.994361, -73.996233, -73.997793, -74.000495, -74.001744, -74.001969, -74.000699, -74.001963, -74.002993, -74.00382, -74.004593, -74.007379, -74.0082201392615, -74.0086810145427, -74.008135, -74.005497, -74.004853, -74.005179, -74.005819, -74.006623, -74.006713, -74.006919, -74.0092, 
-74.010451, -74.0117, -74.011055, -74.009544, -74.011412, -74.009611, -74.007711, -74.006005, -74.002608, -74.002016, -74.001354, -74.001213, -73.999924, -73.998863, -73.998619, -73.998551, -73.995275, -73.992566, -73.990802, -73.989914, -73.989388, -73.98808, -73.987668, -73.986104, -73.981755, -73.981324, -73.980463, -73.979605, -73.981993, -73.983953, 40.684182, 40.685024, 40.685869, 40.685224, 40.68459, 40.683956, 40.682694, 40.683544, 40.68443, 40.685453, 40.686114, 40.686453, 40.687127, 40.687679, 
40.687825, 40.688364, 40.68969, 40.690239, 40.690758, 40.691188, 40.691938, 40.692407, 40.691843, 40.690612, 40.690136, 40.690427, 40.68893, 40.688215, 40.687255, 40.6867096862291, 40.6864108990377, 40.685615, 40.685847, 40.685668, 40.684998, 40.683656, 40.683658, 40.683615, 40.683451, 40.681496, 40.680431, 40.679365, 40.678926, 40.677898, 40.676319, 40.675121, 40.674625, 40.674146, 40.673182, 40.674482, 40.675791, 40.67587, 40.674004, 40.672167, 40.67183, 40.671926, 40.675778, 40.676106, 40.675783, 
40.67685, 40.678285, 40.680172, 40.680818, 40.681009, 40.679317, 40.679952, 40.681221, 40.682489, 40.683418, 40.684182)), list(c(-73.994384, -73.995392, -73.995895, -73.996426, -73.996033, -73.994845, -73.99277, -73.992238, -73.991734, -73.99073, -73.990226, -73.989723, -73.989222, -73.988726, -73.987715, -73.992369, -73.992875, -73.993379, -73.994384, 40.671403, 40.670195, 40.669593, 40.669006, 40.66806, 40.666805, 40.665507, 40.666133, 40.666736, 40.667941, 40.668544, 40.669146, 40.669749, 40.670342, 
40.671557, 40.673813, 40.673213, 40.672604, 40.671403)))"
BK0602,55879,148030.64285714287,3353,1434,2449.6428571428573,1189,5919,39249,3057,20,4426,4354,4300,1200,12,66,80,5,70,16441.8,100,0,Park Slope,Excellent,Excellent,Brooklyn,Brooklyn,"list(c(-73.982231, -73.980171, -73.979654, -73.978349, -73.977343, -73.976334, -73.975337, -73.974331, -73.973323, -73.97282, -73.971325, -73.970409, -73.970039, -73.969247, -73.968924, -73.968731, -73.968999, -73.969498, -73.971904, -73.973687, -73.97618, -73.975321, -73.974905, -73.974692, -73.974504, -73.973952, -73.97378, -73.976318, -73.977457, -73.978026, -73.978337, -73.979605, -73.980463, -73.981324, -73.981755, -73.982182, -73.982611, -73.983041, -73.983472, -73.983901, -73.984199, -73.984702, 
-73.985707, -73.986709, -73.987211, -73.987715, -73.988726, -73.989222, -73.989723, -73.990226, -73.99073, -73.988307, -73.985948, -73.983586, -73.981225, -73.981728, -73.982231, 40.662142, 40.661155, 40.661241, 40.662799, 40.664012, 40.665214, 40.666419, 40.667621, 40.668825, 40.669427, 40.671248, 40.672617, 40.67268, 40.672743, 40.672938, 40.673928, 40.674713, 40.675906, 40.676413, 40.677078, 40.678065, 40.679333, 40.679955, 40.680266, 40.680733, 40.682281, 40.683061, 40.683644, 40.684052, 40.684864, 
40.684395, 40.682489, 40.681221, 40.679952, 40.679317, 40.678686, 40.678051, 40.677417, 40.676781, 40.676148, 40.675774, 40.675173, 40.673966, 40.672767, 40.672161, 40.671557, 40.670342, 40.669749, 40.669146, 40.668544, 40.667941, 40.66677, 40.66563, 40.664489, 40.663347, 40.662744, 40.662142))"
BK0701,14065,118093,1077,372,2135.5,265,1593,10679,125,0,1057,1091,1122,421,1,15,20,1,21,6136,100,0,Windsor Terrace-South Slope,Excellent,Excellent,Brooklyn,Brooklyn,"list(c(-73.988428, -73.986228, -73.981796, -73.981453, -73.98111, -73.980712, -73.978716, -73.976347, -73.972683, -73.973051, -73.973555, -73.973792, -73.974482, -73.977511, -73.980061, -73.980171, -73.982231, -73.982732, -73.983237, -73.983918, -73.98448, -73.985071, -73.987296, -73.988428, 40.65925, 40.657921, 40.655246, 40.653416, 40.651592, 40.649524, 40.650292, 40.65122, 40.652639, 40.653913, 40.655644, 40.656392, 40.658339, 40.659863, 40.660791, 40.661155, 40.662142, 40.661539, 40.660937, 40.660137, 
40.659598, 40.659029, 40.660442, 40.65925))"
BK0702,49559,59655.71428571428,11069,6276,1574.142857142857,1564,30233,11011,1227,36,5987,7338,11776,7562,16,171,122,6,68,8125.714285714285,85.26775998426083,0,Sunset Park (West),Satisfactory,Excellent,Brooklyn,Brooklyn,"list(c(-73.988769, -73.988335, -73.990517, -73.99277, -73.994845, -73.995795, -73.996393, -73.996958, -73.997534, -73.99987, -74.000454, -74.002161, -74.003288, -74.004465, -74.006231, -74.00879, -74.010493, -74.011103, -74.011684, -74.013895, -74.015048, -74.012844, -74.015184, -74.016343, -74.017509, -74.019256, -74.02146, -74.023835, -74.021598, -74.022769, -74.023956, -74.025724, -74.026257, -74.026861, -74.024754, -74.023545, -74.023105, -74.021165, -74.021774, -74.021087, -74.02019, -74.019608, 
-74.019024, -74.018422, -74.016167, -74.015562, -74.01498, -74.013814, -74.012649, -74.011484, -74.010902, -74.010319, -74.009736, -74.009153, -74.007988, -74.006824, -74.005659, -74.005074, -74.00449, -74.003908, -74.002751, -74.002144, -74.000413, -73.998671, -73.995169, -73.992964, -73.992383, -73.990188, -73.988428, -73.987296, -73.988769, 40.662432, 40.662805, 40.664163, 40.665507, 40.666805, 40.665516, 40.664954, 40.664393, 40.663834, 40.661589, 40.661032, 40.659356, 40.658185, 40.657072, 40.6554, 
40.656963, 40.655276, 40.654695, 40.654135, 40.655466, 40.654362, 40.653016, 40.650773, 40.649656, 40.648533, 40.646853, 40.648182, 40.645919, 40.644598, 40.643469, 40.642327, 40.640631, 40.640132, 40.639536, 40.638121, 40.639314, 40.639996, 40.641417, 40.64041, 40.638262, 40.639145, 40.639704, 40.640264, 40.640846, 40.639483, 40.640067, 40.640626, 40.641745, 40.642866, 40.643986, 40.644547, 40.645106, 40.645667, 40.646227, 40.647344, 40.648465, 40.649584, 40.650147, 40.650706, 40.651266, 40.652385, 
40.652956, 40.654629, 40.656307, 40.659669, 40.658337, 40.658899, 40.657601, 40.65925, 40.660442, 40.662432))"
BK0703,33113,53175.142857142855,8818,6021,1420.7142857142858,1040,13260,3274,487,4,15624,7095,12289,5149,1,83,85,1,35,NA,93.98180795556426,0,Sunset Park (Central),Excellent,Excellent,Brooklyn,Brooklyn,"list(c(-74.021087, -74.019554, -74.018897, -74.016752, -74.016306, -74.011908, -74.011326, -74.010742, -74.007023, -74.005564, -74.007356, -74.009557, -74.01176, -74.011154, -74.009409, -74.008242, -74.007079, -74.005913, -74.00533, -74.004747, -74.003581, -74.002999, -74.002415, -74.001833, -74.001248, -74.000662, -73.999516, -73.998704, -73.998276, -73.997818, -74.002144, -74.002751, -74.003908, -74.00449, -74.005074, -74.005659, -74.006824, -74.007988, -74.009153, -74.009736, -74.010319, -74.010902, 
-74.011484, -74.012649, -74.013814, -74.01498, -74.015562, -74.016167, -74.018422, -74.019024, -74.019608, -74.02019, -74.021087, 40.638262, 40.637091, 40.636856, 40.63544, 40.635896, 40.633234, 40.633795, 40.634357, 40.63211, 40.633084, 40.634164, 40.635493, 40.636823, 40.637404, 40.639085, 40.640205, 40.641325, 40.642445, 40.643006, 40.643567, 40.644689, 40.645245, 40.645809, 40.646368, 40.646926, 40.647487, 40.648611, 40.649169, 40.649734, 40.650282, 40.652956, 40.652385, 40.651266, 40.650706, 
40.650147, 40.649584, 40.648465, 40.647344, 40.646227, 40.645667, 40.645106, 40.644547, 40.643986, 40.642866, 40.641745, 40.640626, 40.640067, 40.639483, 40.640846, 40.640264, 40.639704, 40.639145, 40.638262))"
BK0771,0,NA,0,0,NA,0,0,0,0,0,0,0,0,0,1,1,4,1,7,NA,86.01039045894409,7,Green-Wood Cemetery,Satisfactory,Excellent,Brooklyn,Brooklyn,"list(c(-74.002144, -73.997818, -73.998276, -73.996088, -73.993985, -73.989059, -73.98835, -73.985284, -73.983073, -73.981805, -73.980291, -73.980364, -73.980712, -73.98111, -73.981453, -73.981796, -73.986228, -73.988428, -73.990188, -73.992383, -73.992964, -73.995169, -73.998671, -74.000413, -74.002144, 40.652956, 40.650282, 40.649734, 40.648307, 40.647101, 40.644119, 40.644562, 40.645768, 40.646625, 40.647128, 40.647297, 40.647694, 40.649524, 40.651592, 40.653416, 40.655246, 40.657921, 40.65925, 
40.657601, 40.658899, 40.658337, 40.659669, 40.656307, 40.654629, 40.652956))"
BK0801,22301,117442.66666666667,2219,868,2069.1666666666665,627,2519,11913,4640,40,1637,2865,1500,1295,6,57,35,1,32,11636,100,0,Prospect Heights,Excellent,Excellent,Brooklyn,Brooklyn,"list(c(-73.963183, -73.962865, -73.962547, -73.962229, -73.961957, -73.961312, -73.964454, -73.967477, -73.968664, -73.97064, -73.97378, -73.973952, -73.974504, -73.974692, -73.974905, -73.975321, -73.97618, -73.973687, -73.971904, -73.969498, -73.968999, -73.968731, -73.968924, -73.967486, -73.966297, -73.962622, -73.961338, -73.960709, -73.960074, -73.963183, 40.675529, 40.676406, 40.677287, 40.678166, 40.678934, 40.680456, 40.681125, 40.681754, 40.682, 40.682414, 40.683061, 40.682281, 40.680733, 
40.680266, 40.679955, 40.679333, 40.678065, 40.677078, 40.676413, 40.675906, 40.674713, 40.673928, 40.672938, 40.672878, 40.672677, 40.671629, 40.671352, 40.673122, 40.674878, 40.675529))"
BK0802,71030,52974.117647058825,17007,6387,1307.7058823529412,2612,9215,14523,42479,73,2394,12674,7341,4995,16,829,121,3,113,6737.666666666667,99.98461185839206,0,Crown Heights (North),Excellent,Excellent,Brooklyn,Brooklyn,"list(c(-73.925539, -73.924772, -73.924389, -73.922753, -73.922632, -73.922544, -73.922467, -73.922384, -73.9223, -73.922215, -73.922132, -73.922049, -73.921901, -73.921816, -73.923779, -73.926594, -73.930322, -73.935858, -73.938593, -73.941369, -73.944141, -73.946911, -73.949679, -73.952053, -73.953005, -73.955309, -73.955642, -73.958292, -73.961312, -73.961957, -73.962229, -73.962547, -73.962865, -73.963183, -73.960074, -73.960709, -73.961338, -73.959047, -73.957974, -73.955269, -73.95327, -73.950502, 
-73.947731, -73.947647, -73.947642, -73.944872, -73.942106, -73.939337, -73.936569, -73.93649, -73.936406, -73.933635, -73.930868, -73.928098, -73.925328, -73.925413, -73.925539, 40.668493, 40.667487, 40.666385, 40.667098, 40.668373, 40.669276, 40.670117, 40.671009, 40.6719, 40.672792, 40.673684, 40.674574, 40.676131, 40.677019, 40.677118, 40.677278, 40.677485, 40.677817, 40.67797, 40.678093, 40.678237, 40.678392, 40.678566, 40.678675, 40.678815, 40.679273, 40.679258, 40.679831, 40.680456, 40.678934, 
40.678166, 40.677287, 40.676406, 40.675529, 40.674878, 40.673122, 40.671352, 40.670882, 40.670657, 40.670125, 40.670007, 40.669856, 40.669705, 40.670597, 40.670664, 40.670504, 40.670342, 40.670192, 40.670041, 40.670886, 40.671774, 40.671626, 40.671474, 40.671321, 40.671169, 40.670279, 40.668493))"
BK0901,39594,56083.666666666664,6912,4486,1413.3333333333333,1410,2806,13640,21550,13,445,9484,4800,2508,12,376,52,2,35,4019,100,0,Crown Heights (South),Excellent,Excellent,Brooklyn,Brooklyn,"list(c(-73.936984, -73.936907, -73.936749, -73.939515, -73.942285, -73.945046, -73.947818, -73.947731, -73.950502, -73.95327, -73.955269, -73.957974, -73.959047, -73.961338, -73.962622, -73.962194, -73.961806, -73.961258, -73.960956, -73.960615, -73.960337, -73.957292, -73.95721, -73.953849, -73.950974, -73.948166, -73.945463, -73.942696, -73.942829, -73.940029, -73.937264, -73.934553, -73.931607, -73.930685, -73.929874, -73.929403, -73.928544, -73.928683, -73.931455, -73.934224, -73.936984, 40.665536, 
40.666426, 40.668128, 40.668296, 40.668461, 40.668615, 40.668784, 40.669705, 40.669856, 40.670007, 40.670125, 40.670657, 40.670882, 40.671352, 40.671629, 40.669641, 40.667681, 40.664802, 40.663285, 40.663303, 40.664108, 40.664303, 40.663517, 40.663728, 40.663905, 40.664082, 40.664226, 40.664055, 40.662847, 40.663021, 40.663192, 40.663362, 40.663557, 40.66362, 40.66399, 40.664199, 40.664574, 40.665086, 40.665234, 40.665378, 40.665536))"
BK0902,45424,55637.846153846156,8309,3222,1321.3846153846155,1938,4533,10366,27683,60,1349,11504,6479,3339,14,447,87,4,68,7263.75,78.21668654288626,0,Prospect Lefferts Gardens-Wingate,Satisfactory,Excellent,Brooklyn,Brooklyn,"list(c(-73.937264, -73.940029, -73.942829, -73.942696, -73.945463, -73.948166, -73.950974, -73.953849, -73.95721, -73.957292, -73.960337, -73.960615, -73.960956, -73.962429, -73.962884, -73.962814, -73.9619, -73.961691, -73.959861, -73.959696, -73.9563, -73.956388, -73.953048, -73.95016, -73.950066, -73.947159, -73.942401, -73.940532, -73.938593, -73.935718, -73.934784, -73.932847, -73.931907, -73.930903, -73.931083, -73.93209, -73.933996, -73.934231, -73.934316, -73.934553, -73.937264, 40.663192, 
40.663021, 40.662847, 40.664055, 40.664226, 40.664082, 40.663905, 40.663728, 40.663517, 40.664303, 40.664108, 40.663303, 40.663285, 40.663125, 40.662622, 40.660504, 40.654871, 40.654951, 40.655635, 40.654839, 40.655049, 40.655875, 40.656081, 40.65626, 40.655423, 40.655594, 40.655885, 40.656002, 40.656123, 40.656303, 40.656361, 40.656478, 40.656537, 40.65661, 40.658296, 40.658235, 40.658119, 40.660415, 40.661148, 40.663362, 40.663192))"
BK1001,80127,82246.18518518518,10009,6814,1537.1785714285713,2165,14653,48638,2013,127,12652,17119,9898,5175,8,370,151,4,170,6524,57.93069909869292,0,Bay Ridge,Limited,Typical,Brooklyn,Brooklyn,"list(c(-74.0363843681629, -74.0358058157354, -74.0354949628475, -74.035053, -74.031451, -74.029042, -74.028972, -74.026302, -74.025729, -74.02755, -74.027106, -74.024775, -74.022789, -74.022161, -74.021216, -74.022933, -74.020686, -74.019705, -74.019075, -74.018879, -74.017842, -74.016343, -74.016048, -74.015748, -74.015139, -74.015925, -74.016752, -74.018897, -74.019554, -74.021087, -74.021774, -74.021165, -74.023105, -74.023545, -74.024754, -74.026861, -74.026257, -74.029079, -74.02906, -74.032644, 
-74.033516831553, -74.0358591079137, -74.0374076923077, -74.038336, -74.0387040220815, -74.0387807086057, -74.0393851747986, -74.03942056116, -74.0395755857775, -74.0402915086622, -74.0410427721954, -74.0412160016512, -74.0415843352794, -74.0419861639864, -74.0419869662144, -74.0420116265256, -74.042412, -74.0418649828308, -74.0418612425826, -74.0418192132994, -74.0416287977179, -74.0414213288962, -74.0413991059603, -74.0410042130619, -74.0409710419105, -74.0405657471589, -74.0402472075319, -74.0399350595923, 
-74.0396194803355, -74.0396105002328, -74.0395989873548, -74.03959, -74.0392655790145, -74.0363884489415, -74.0363843681629, 40.6099131431883, 40.6093679389571, 40.609075003863, 40.609544, 40.611117, 40.613462, 40.613516, 40.616335, 40.616049, 40.612925, 40.610244, 40.609676, 40.614596, 40.616169, 40.618472, 40.619502, 40.621835, 40.622185, 40.623615, 40.624303, 40.626591, 40.630286, 40.631033, 40.631765, 40.633217, 40.633382, 40.63544, 40.636856, 40.637091, 40.638262, 40.64041, 40.641417, 40.639996, 
40.639314, 40.638121, 40.639536, 40.640132, 40.641274, 40.641727, 40.6438, 40.6443027526706, 40.6407893381295, 40.6384664615385, 40.637074, 40.6359700240455, 40.6357399832871, 40.6339267330072, 40.6338205826048, 40.6333555467857, 40.6312079537752, 40.6289543474893, 40.6284347016219, 40.6273297911038, 40.6261244035665, 40.6261219970794, 40.626048022196, 40.624847, 40.6225377811708, 40.6225219918099, 40.622344566278, 40.621540731826, 40.6206649075623, 40.6205710940132, 40.6189040638579, 40.6187640327003, 
40.6170530913903, 40.6157083845955, 40.6143906601431, 40.6130584504738, 40.6130205412023, 40.6129719398858, 40.612934, 40.6126282788836, 40.6099169887477, 40.6099131431883))"
BK1002,42554,69372.17647058824,7723,5874,1472.7058823529412,1138,6294,16866,401,37,18345,11038,9635,3336,6,85,73,1,68,NA,48.98783171716746,0,Dyker Heights,Limited,Typical,Brooklyn,Brooklyn,"list(c(-74.007023, -74.010742, -74.011326, -74.011908, -74.016306, -74.016752, -74.015925, -74.015139, -74.015748, -74.016048, -74.016343, -74.017842, -74.018879, -74.019075, -74.019705, -74.020686, -74.022933, -74.021216, -74.020526, -74.018316, -74.016118, -74.013926, -74.011712, -74.010504, -74.009924, -74.009341, -74.008177, -74.007599, -74.006434, -74.005227, -74.004019, -74.003436, -74.002857, -74.002276, -74.001202, -74.00053, -73.999321, -73.997713, -73.997484, -73.997241, -73.998117, -74.000314, 
-74.002515, -74.001931, -74.004137, -74.007023, 40.63211, 40.634357, 40.633795, 40.633234, 40.635896, 40.63544, 40.633382, 40.633217, 40.631765, 40.631033, 40.630286, 40.626591, 40.624303, 40.623615, 40.622185, 40.621835, 40.619502, 40.618472, 40.618058, 40.616722, 40.615384, 40.614064, 40.612735, 40.613897, 40.614457, 40.615015, 40.616133, 40.616695, 40.617814, 40.618973, 40.620136, 40.620696, 40.621253, 40.621815, 40.622843, 40.62349, 40.624656, 40.62368, 40.62452, 40.625289, 40.625816, 40.627145, 
40.628475, 40.629033, 40.630364, 40.63211))"
BK1061,1264,106570,0,0,3279,0,153,472,459,0,52,164,83,43,1,2,1,1,6,NA,25.21797085553505,6,Fort Hamilton,Limited,Typical,Brooklyn,Brooklyn,"list(c(-74.0354949628475, -74.031384, -74.027547, -74.0267751399744, -74.021502, -74.024775, -74.027106, -74.02755, -74.025729, -74.026302, -74.028972, -74.029042, -74.031451, -74.035053, -74.0354949628475, 40.609075003863, 40.605201, 40.604374, 40.6042371612374, 40.607828, 40.609676, 40.610244, 40.612925, 40.616049, 40.616335, 40.613516, 40.613462, 40.611117, 40.609544, 40.609075003863))"
BK1091,11,NA,11,0,NA,11,0,0,11,0,0,0,0,0,1,1,1,1,12,NA,4.377105842986059,9,Dyker Beach Park,Poor,Poor,Brooklyn,Brooklyn,"list(c(-74.0267751399744, -74.021331, -74.0195713040511, -74.0194935218097, -74.0191510917277, -74.018958, -74.0187555455107, -74.015499, -74.017019, -74.015224, -74.013482, -74.011712, -74.013926, -74.016118, -74.018316, -74.020526, -74.021216, -74.022161, -74.022789, -74.024775, -74.021502, -74.0267751399744, 40.6042371612374, 40.603272, 40.6027150966466, 40.6026904803536, 40.6025821090971, 40.602521, 40.6025164752895, 40.606842, 40.607655, 40.609357, 40.611038, 40.612735, 40.614064, 40.615384, 
40.616722, 40.618058, 40.618472, 40.616169, 40.614596, 40.609676, 40.607828, 40.6042371612374))"
BK1101,97786,54570.107142857145,16412,13934,1426.7142857142858,3239,16481,36858,807,232,41314,31847,23584,10073,10,264,173,9,68,4897.625,99.78825594271872,0,Bensonhurst,Excellent,Excellent,Brooklyn,Brooklyn,"list(c(-73.979638, -73.981868, -73.984068, -73.986275, -73.985693, -73.987851, -73.990094, -73.99255, -73.994325, -73.994649, -73.996788, -73.997017, -73.997241, -73.997484, -73.997713, -73.999321, -74.00053, -74.001202, -74.002276, -74.002857, -74.003436, -74.004019, -74.005227, -74.006434, -74.007599, -74.008177, -74.009341, -74.009924, -74.010504, -74.008304, -74.006014, -74.003425, -74.002665, -74.000935, -74.001309, -74.00195, -74.002644, -74.004934, -74.00263, -74.001846, -74.001098, -74.000324, 
-74.000022, -73.997824, -73.995594, -73.993201, -73.992619, -73.992036, -73.991455, -73.990873, -73.988643, -73.986847, -73.987024, -73.989132, -73.988551, -73.988423, -73.984403, -73.983477, -73.982548, -73.981624, -73.980695, -73.979697, -73.978699, -73.977774, -73.975919, -73.974031, -73.974184, -73.974391, -73.974515, -73.974777, -73.977408, -73.979638, 40.615565, 40.616912, 40.618241, 40.619567, 40.620131, 40.621435, 40.622789, 40.624274, 40.625343, 40.625698, 40.626826, 40.626062, 40.625289, 
40.62452, 40.62368, 40.624656, 40.62349, 40.622843, 40.621815, 40.621253, 40.620696, 40.620136, 40.618973, 40.617814, 40.616695, 40.616133, 40.615015, 40.614457, 40.613897, 40.612568, 40.611325, 40.609969, 40.60957, 40.608637, 40.608344, 40.607818, 40.607257, 40.605075, 40.603847, 40.603431, 40.603034, 40.60262, 40.602907, 40.601578, 40.600233, 40.602534, 40.60309, 40.603651, 40.604209, 40.60477, 40.603421, 40.605097, 40.606031, 40.606456, 40.607002, 40.607119, 40.607559, 40.607663, 40.607764, 40.607866, 
40.607969, 40.608077, 40.608188, 40.608289, 40.608495, 40.608702, 40.609463, 40.61058, 40.611257, 40.612638, 40.614218, 40.615565))"
