Date,Source,Site ID,POC,Daily Mean PM2.5 Concentration,UNITS,DAILY_AQI_VALUE,Site Name,DAILY_OBS_COUNT,PERCENT_COMPLETE,AQS_PARAMETER_CODE,AQS_PARAMETER_DESC,CBSA_CODE,CBSA_NAME,STATE_CODE,STATE,COUNTY_CODE,COUNTY,SITE_LATITUDE,SITE_LONGITUDE
2/24/2024,AirNow,250170010,3,5.4,ug/m3 LC,23,ChelmsfordNR,1,100,88101,PM2.5 - Local Conditions,14460,"Boston-Cambridge-Newton, MA-NH",25,Massachusetts,17,Middlesex,42.61208468,-71.30698641
2/25/2024,AirNow,250170010,3,3.2,ug/m3 LC,13,ChelmsfordNR,1,100,88101,PM2.5 - Local Conditions,14460,"Boston-Cambridge-Newton, MA-NH",25,Massachusetts,17,Middlesex,42.61208468,-71.30698641
2/26/2024,AirNow,250170010,3,5.9,ug/m3 LC,25,ChelmsfordNR,1,100,88101,PM2.5 - Local Conditions,14460,"Boston-Cambridge-Newton, MA-NH",25,Massachusetts,17,Middlesex,42.61208468,-71.30698641
2/27/2024,AirNow,250170010,3,9.6,ug/m3 LC,40,ChelmsfordNR,1,100,88101,PM2.5 - Local Conditions,14460,"Boston-Cambridge-Newton, MA-NH",25,Massachusetts,17,Middlesex,42.61208468,-71.30698641
2/28/2024,AirNow,250170010,3,5.8,ug/m3 LC,24,ChelmsfordNR,1,100,88101,PM2.5 - Local Conditions,14460,"Boston-Cambridge-Newton, MA-NH",25,Massachusetts,17,Middlesex,42.61208468,-71.30698641
2/29/2024,AirNow,250170010,3,1.6,ug/m3 LC,7,ChelmsfordNR,1,100,88101,PM2.5 - Local Conditions,14460,"Boston-Cambridge-Newton, MA-NH",25,Massachusetts,17,Middlesex,42.61208468,-71.30698641
3/1/2024,AirNow,250170010,3,4.2,ug/m3 LC,18,ChelmsfordNR,1,100,88101,PM2.5 - Local Conditions,14460,"Boston-Cambridge-Newton, MA-NH",25,Massachusetts,17,Middlesex,42.61208468,-71.30698641
3/2/2024,AirNow,250170010,3,6,ug/m3 LC,25,ChelmsfordNR,1,100,88101,PM2.5 - Local Conditions,14460,"Boston-Cambridge-Newton, MA-NH",25,Massachusetts,17,Middlesex,42.61208468,-71.30698641
3/3/2024,AirNow,250170010,3,2.1,ug/m3 LC,9,ChelmsfordNR,1,100,88101,PM2.5 - Local Conditions,14460,"Boston-Cambridge-Newton, MA-NH",25,Massachusetts,17,Middlesex,42.61208468,-71.30698641
3/4/2024,AirNow,250170010,3,3.5,ug/m3 LC,15,ChelmsfordNR,1,100,88101,PM2.5 - Local Conditions,14460,"Boston-Cambridge-Newton, MA-NH",25,Massachusetts,17,Middlesex,42.61208468,-71.30698641
3/5/2024,AirNow,250170010,3,2.9,ug/m3 LC,12,ChelmsfordNR,1,100,88101,PM2.5 - Local Conditions,14460,"Boston-Cambridge-Newton, MA-NH",25,Massachusetts,17,Middlesex,42.61208468,-71.30698641
3/6/2024,AirNow,250170010,3,5.4,ug/m3 LC,23,ChelmsfordNR,1,100,88101,PM2.5 - Local Conditions,14460,"Boston-Cambridge-Newton, MA-NH",25,Massachusetts,17,Middlesex,42.61208468,-71.30698641
3/7/2024,AirNow,250170010,3,0.6,ug/m3 LC,3,ChelmsfordNR,1,100,88101,PM2.5 - Local Conditions,14460,"Boston-Cambridge-Newton, MA-NH",25,Massachusetts,17,Middlesex,42.61208468,-71.30698641
3/8/2024,AirNow,250170010,3,2.6,ug/m3 LC,11,ChelmsfordNR,1,100,88101,PM2.5 - Local Conditions,14460,"Boston-Cambridge-Newton, MA-NH",25,Massachusetts,17,Middlesex,42.61208468,-71.30698641
3/9/2024,AirNow,250170010,3,6.6,ug/m3 LC,28,ChelmsfordNR,1,100,88101,PM2.5 - Local Conditions,14460,"Boston-Cambridge-Newton, MA-NH",25,Massachusetts,17,Middlesex,42.61208468,-71.30698641
3/10/2024,AirNow,250170010,3,1,ug/m3 LC,4,ChelmsfordNR,1,100,88101,PM2.5 - Local Conditions,14460,"Boston-Cambridge-Newton, MA-NH",25,Massachusetts,17,Middlesex,42.61208468,-71.30698641
3/11/2024,AirNow,250170010,3,1.3,ug/m3 LC,5,ChelmsfordNR,1,100,88101,PM2.5 - Local Conditions,14460,"Boston-Cambridge-Newton, MA-NH",25,Massachusetts,17,Middlesex,42.61208468,-71.30698641
3/12/2024,AirNow,250170010,3,1.6,ug/m3 LC,7,ChelmsfordNR,1,100,88101,PM2.5 - Local Conditions,14460,"Boston-Cambridge-Newton, MA-NH",25,Massachusetts,17,Middlesex,42.61208468,-71.30698641
3/13/2024,AirNow,250170010,3,3.1,ug/m3 LC,13,ChelmsfordNR,1,100,88101,PM2.5 - Local Conditions,14460,"Boston-Cambridge-Newton, MA-NH",25,Massachusetts,17,Middlesex,42.61208468,-71.30698641
3/14/2024,AirNow,250170010,3,4.7,ug/m3 LC,20,ChelmsfordNR,1,100,88101,PM2.5 - Local Conditions,14460,"Boston-Cambridge-Newton, MA-NH",25,Massachusetts,17,Middlesex,42.61208468,-71.30698641
3/15/2024,AirNow,250170010,3,3.6,ug/m3 LC,15,ChelmsfordNR,1,100,88101,PM2.5 - Local Conditions,14460,"Boston-Cambridge-Newton, MA-NH",25,Massachusetts,17,Middlesex,42.61208468,-71.30698641
3/16/2024,AirNow,250170010,3,4.9,ug/m3 LC,20,ChelmsfordNR,1,100,88101,PM2.5 - Local Conditions,14460,"Boston-Cambridge-Newton, MA-NH",25,Massachusetts,17,Middlesex,42.61208468,-71.30698641
3/17/2024,AirNow,250170010,3,4,ug/m3 LC,17,ChelmsfordNR,1,100,88101,PM2.5 - Local Conditions,14460,"Boston-Cambridge-Newton, MA-NH",25,Massachusetts,17,Middlesex,42.61208468,-71.30698641
3/18/2024,AirNow,250170010,3,1.8,ug/m3 LC,8,ChelmsfordNR,1,100,88101,PM2.5 - Local Conditions,14460,"Boston-Cambridge-Newton, MA-NH",25,Massachusetts,17,Middlesex,42.61208468,-71.30698641
3/19/2024,AirNow,250170010,3,1.7,ug/m3 LC,7,ChelmsfordNR,1,100,88101,PM2.5 - Local Conditions,14460,"Boston-Cambridge-Newton, MA-NH",25,Massachusetts,17,Middlesex,42.61208468,-71.30698641
3/20/2024,AirNow,250170010,3,4.4,ug/m3 LC,18,ChelmsfordNR,1,100,88101,PM2.5 - Local Conditions,14460,"Boston-Cambridge-Newton, MA-NH",25,Massachusetts,17,Middlesex,42.61208468,-71.30698641
3/21/2024,AirNow,250170010,3,1.2,ug/m3 LC,5,ChelmsfordNR,1,100,88101,PM2.5 - Local Conditions,14460,"Boston-Cambridge-Newton, MA-NH",25,Massachusetts,17,Middlesex,42.61208468,-71.30698641
3/22/2024,AirNow,250170010,3,2.5,ug/m3 LC,10,ChelmsfordNR,1,100,88101,PM2.5 - Local Conditions,14460,"Boston-Cambridge-Newton, MA-NH",25,Massachusetts,17,Middlesex,42.61208468,-71.30698641
3/23/2024,AirNow,250170010,3,2.7,ug/m3 LC,11,ChelmsfordNR,1,100,88101,PM2.5 - Local Conditions,14460,"Boston-Cambridge-Newton, MA-NH",25,Massachusetts,17,Middlesex,42.61208468,-71.30698641
3/24/2024,AirNow,250170010,3,3.1,ug/m3 LC,13,ChelmsfordNR,1,100,88101,PM2.5 - Local Conditions,14460,"Boston-Cambridge-Newton, MA-NH",25,Massachusetts,17,Middlesex,42.61208468,-71.30698641
3/25/2024,AirNow,250170010,3,3.9,ug/m3 LC,16,ChelmsfordNR,1,100,88101,PM2.5 - Local Conditions,14460,"Boston-Cambridge-Newton, MA-NH",25,Massachusetts,17,Middlesex,42.61208468,-71.30698641
3/26/2024,AirNow,250170010,3,3.2,ug/m3 LC,13,ChelmsfordNR,1,100,88101,PM2.5 - Local Conditions,14460,"Boston-Cambridge-Newton, MA-NH",25,Massachusetts,17,Middlesex,42.61208468,-71.30698641
3/27/2024,AirNow,250170010,3,5,ug/m3 LC,21,ChelmsfordNR,1,100,88101,PM2.5 - Local Conditions,14460,"Boston-Cambridge-Newton, MA-NH",25,Massachusetts,17,Middlesex,42.61208468,-71.30698641
3/28/2024,AirNow,250170010,3,6.5,ug/m3 LC,27,ChelmsfordNR,1,100,88101,PM2.5 - Local Conditions,14460,"Boston-Cambridge-Newton, MA-NH",25,Massachusetts,17,Middlesex,42.61208468,-71.30698641
3/29/2024,AirNow,250170010,3,4,ug/m3 LC,17,ChelmsfordNR,1,100,88101,PM2.5 - Local Conditions,14460,"Boston-Cambridge-Newton, MA-NH",25,Massachusetts,17,Middlesex,42.61208468,-71.30698641
3/30/2024,AirNow,250170010,3,1.9,ug/m3 LC,8,ChelmsfordNR,1,100,88101,PM2.5 - Local Conditions,14460,"Boston-Cambridge-Newton, MA-NH",25,Massachusetts,17,Middlesex,42.61208468,-71.30698641
1/1/2024,AirNow,250212005,3,5.6,ug/m3 LC,23,,1,100,88101,PM2.5 - Local Conditions,14460,"Boston-Cambridge-Newton, MA-NH",25,Massachusetts,21,Norfolk,42.241229,-70.963346
1/2/2024,AirNow,250212005,3,6.3,ug/m3 LC,26,,1,100,88101,PM2.5 - Local Conditions,14460,"Boston-Cambridge-Newton, MA-NH",25,Massachusetts,21,Norfolk,42.241229,-70.963346
1/3/2024,AirNow,250212005,3,6.6,ug/m3 LC,28,,1,100,88101,PM2.5 - Local Conditions,14460,"Boston-Cambridge-Newton, MA-NH",25,Massachusetts,21,Norfolk,42.241229,-70.963346
1/4/2024,AirNow,250212005,3,4.5,ug/m3 LC,19,,1,100,88101,PM2.5 - Local Conditions,14460,"Boston-Cambridge-Newton, MA-NH",25,Massachusetts,21,Norfolk,42.241229,-70.963346
1/5/2024,AirNow,250212005,3,2.2,ug/m3 LC,9,,1,100,88101,PM2.5 - Local Conditions,14460,"Boston-Cambridge-Newton, MA-NH",25,Massachusetts,21,Norfolk,42.241229,-70.963346
1/6/2024,AirNow,250212005,3,8.1,ug/m3 LC,34,,1,100,88101,PM2.5 - Local Conditions,14460,"Boston-Cambridge-Newton, MA-NH",25,Massachusetts,21,Norfolk,42.241229,-70.963346
1/7/2024,AirNow,250212005,3,2.9,ug/m3 LC,12,,1,100,88101,PM2.5 - Local Conditions,14460,"Boston-Cambridge-Newton, MA-NH",25,Massachusetts,21,Norfolk,42.241229,-70.963346
1/8/2024,AirNow,250212005,3,4.7,ug/m3 LC,20,,1,100,88101,PM2.5 - Local Conditions,14460,"Boston-Cambridge-Newton, MA-NH",25,Massachusetts,21,Norfolk,42.241229,-70.963346
1/9/2024,AirNow,250212005,3,7.2,ug/m3 LC,30,,1,100,88101,PM2.5 - Local Conditions,14460,"Boston-Cambridge-Newton, MA-NH",25,Massachusetts,21,Norfolk,42.241229,-70.963346
1/10/2024,AirNow,250212005,3,2.9,ug/m3 LC,12,,1,100,88101,PM2.5 - Local Conditions,14460,"Boston-Cambridge-Newton, MA-NH",25,Massachusetts,21,Norfolk,42.241229,-70.963346
1/11/2024,AirNow,250212005,3,2.7,ug/m3 LC,11,,1,100,88101,PM2.5 - Local Conditions,14460,"Boston-Cambridge-Newton, MA-NH",25,Massachusetts,21,Norfolk,42.241229,-70.963346
1/12/2024,AirNow,250212005,3,5.4,ug/m3 LC,23,,1,100,88101,PM2.5 - Local Conditions,14460,"Boston-Cambridge-Newton, MA-NH",25,Massachusetts,21,Norfolk,42.241229,-70.963346
1/13/2024,AirNow,250212005,3,4,ug/m3 LC,17,,1,100,88101,PM2.5 - Local Conditions,14460,"Boston-Cambridge-Newton, MA-NH",25,Massachusetts,21,Norfolk,42.241229,-70.963346
1/14/2024,AirNow,250212005,3,2.9,ug/m3 LC,12,,1,100,88101,PM2.5 - Local Conditions,14460,"Boston-Cambridge-Newton, MA-NH",25,Massachusetts,21,Norfolk,42.241229,-70.963346
1/15/2024,AirNow,250212005,3,4.1,ug/m3 LC,17,,1,100,88101,PM2.5 - Local Conditions,14460,"Boston-Cambridge-Newton, MA-NH",25,Massachusetts,21,Norfolk,42.241229,-70.963346
1/16/2024,AirNow,250212005,3,3.9,ug/m3 LC,16,,1,100,88101,PM2.5 - Local Conditions,14460,"Boston-Cambridge-Newton, MA-NH",25,Massachusetts,21,Norfolk,42.241229,-70.963346
1/17/2024,AirNow,250212005,3,5.2,ug/m3 LC,22,,1,100,88101,PM2.5 - Local Conditions,14460,"Boston-Cambridge-Newton, MA-NH",25,Massachusetts,21,Norfolk,42.241229,-70.963346
1/18/2024,AirNow,250212005,3,6.2,ug/m3 LC,26,,1,100,88101,PM2.5 - Local Conditions,14460,"Boston-Cambridge-Newton, MA-NH",25,Massachusetts,21,Norfolk,42.241229,-70.963346
1/19/2024,AirNow,250212005,3,7.6,ug/m3 LC,32,,1,100,88101,PM2.5 - Local Conditions,14460,"Boston-Cambridge-Newton, MA-NH",25,Massachusetts,21,Norfolk,42.241229,-70.963346
1/20/2024,AirNow,250212005,3,3.7,ug/m3 LC,15,,1,100,88101,PM2.5 - Local Conditions,14460,"Boston-Cambridge-Newton, MA-NH",25,Massachusetts,21,Norfolk,42.241229,-70.963346
1/21/2024,AirNow,250212005,3,3.5,ug/m3 LC,15,,1,100,88101,PM2.5 - Local Conditions,14460,"Boston-Cambridge-Newton, MA-NH",25,Massachusetts,21,Norfolk,42.241229,-70.963346
1/22/2024,AirNow,250212005,3,4.8,ug/m3 LC,20,,1,100,88101,PM2.5 - Local Conditions,14460,"Boston-Cambridge-Newton, MA-NH",25,Massachusetts,21,Norfolk,42.241229,-70.963346
1/23/2024,AirNow,250212005,3,8,ug/m3 LC,33,,1,100,88101,PM2.5 - Local Conditions,14460,"Boston-Cambridge-Newton, MA-NH",25,Massachusetts,21,Norfolk,42.241229,-70.963346
1/24/2024,AirNow,250212005,3,9.4,ug/m3 LC,39,,1,100,88101,PM2.5 - Local Conditions,14460,"Boston-Cambridge-Newton, MA-NH",25,Massachusetts,21,Norfolk,42.241229,-70.963346
1/25/2024,AirNow,250212005,3,4.4,ug/m3 LC,18,,1,100,88101,PM2.5 - Local Conditions,14460,"Boston-Cambridge-Newton, MA-NH",25,Massachusetts,21,Norfolk,42.241229,-70.963346
1/26/2024,AirNow,250212005,3,2.5,ug/m3 LC,10,,1,100,88101,PM2.5 - Local Conditions,14460,"Boston-Cambridge-Newton, MA-NH",25,Massachusetts,21,Norfolk,42.241229,-70.963346
1/27/2024,AirNow,250212005,3,4.1,ug/m3 LC,17,,1,100,88101,PM2.5 - Local Conditions,14460,"Boston-Cambridge-Newton, MA-NH",25,Massachusetts,21,Norfolk,42.241229,-70.963346
1/28/2024,AirNow,250212005,3,4.2,ug/m3 LC,18,,1,100,88101,PM2.5 - Local Conditions,14460,"Boston-Cambridge-Newton, MA-NH",25,Massachusetts,21,Norfolk,42.241229,-70.963346
1/29/2024,AirNow,250212005,3,2.5,ug/m3 LC,10,,1,100,88101,PM2.5 - Local Conditions,14460,"Boston-Cambridge-Newton, MA-NH",25,Massachusetts,21,Norfolk,42.241229,-70.963346
1/30/2024,AirNow,250212005,3,3.5,ug/m3 LC,15,,1,100,88101,PM2.5 - Local Conditions,14460,"Boston-Cambridge-Newton, MA-NH",25,Massachusetts,21,Norfolk,42.241229,-70.963346
1/31/2024,AirNow,250212005,3,4.7,ug/m3 LC,20,,1,100,88101,PM2.5 - Local Conditions,14460,"Boston-Cambridge-Newton, MA-NH",25,Massachusetts,21,Norfolk,42.241229,-70.963346
2/1/2024,AirNow,250212005,3,9.7,ug/m3 LC,40,,1,100,88101,PM2.5 - Local Conditions,14460,"Boston-Cambridge-Newton, MA-NH",25,Massachusetts,21,Norfolk,42.241229,-70.963346
2/2/2024,AirNow,250212005,3,12.5,ug/m3 LC,52,,1,100,88101,PM2.5 - Local Conditions,14460,"Boston-Cambridge-Newton, MA-NH",25,Massachusetts,21,Norfolk,42.241229,-70.963346
2/3/2024,AirNow,250212005,3,3,ug/m3 LC,13,,1,100,88101,PM2.5 - Local Conditions,14460,"Boston-Cambridge-Newton, MA-NH",25,Massachusetts,21,Norfolk,42.241229,-70.963346
2/4/2024,AirNow,250212005,3,3.2,ug/m3 LC,13,,1,100,88101,PM2.5 - Local Conditions,14460,"Boston-Cambridge-Newton, MA-NH",25,Massachusetts,21,Norfolk,42.241229,-70.963346
2/5/2024,AirNow,250212005,3,2.6,ug/m3 LC,11,,1,100,88101,PM2.5 - Local Conditions,14460,"Boston-Cambridge-Newton, MA-NH",25,Massachusetts,21,Norfolk,42.241229,-70.963346
2/6/2024,AirNow,250212005,3,3.3,ug/m3 LC,14,,1,100,88101,PM2.5 - Local Conditions,14460,"Boston-Cambridge-Newton, MA-NH",25,Massachusetts,21,Norfolk,42.241229,-70.963346
2/7/2024,AirNow,250212005,3,4.7,ug/m3 LC,20,,1,100,88101,PM2.5 - Local Conditions,14460,"Boston-Cambridge-Newton, MA-NH",25,Massachusetts,21,Norfolk,42.241229,-70.963346
2/8/2024,AirNow,250212005,3,7.2,ug/m3 LC,30,,1,100,88101,PM2.5 - Local Conditions,14460,"Boston-Cambridge-Newton, MA-NH",25,Massachusetts,21,Norfolk,42.241229,-70.963346
2/9/2024,AirNow,250212005,3,5.6,ug/m3 LC,23,,1,100,88101,PM2.5 - Local Conditions,14460,"Boston-Cambridge-Newton, MA-NH",25,Massachusetts,21,Norfolk,42.241229,-70.963346
2/10/2024,AirNow,250212005,3,9.2,ug/m3 LC,38,,1,100,88101,PM2.5 - Local Conditions,14460,"Boston-Cambridge-Newton, MA-NH",25,Massachusetts,21,Norfolk,42.241229,-70.963346
2/11/2024,AirNow,250212005,3,3.5,ug/m3 LC,15,,1,100,88101,PM2.5 - Local Conditions,14460,"Boston-Cambridge-Newton, MA-NH",25,Massachusetts,21,Norfolk,42.241229,-70.963346
2/12/2024,AirNow,250212005,3,3.8,ug/m3 LC,16,,1,100,88101,PM2.5 - Local Conditions,14460,"Boston-Cambridge-Newton, MA-NH",25,Massachusetts,21,Norfolk,42.241229,-70.963346
2/13/2024,AirNow,250212005,3,3.8,ug/m3 LC,16,,1,100,88101,PM2.5 - Local Conditions,14460,"Boston-Cambridge-Newton, MA-NH",25,Massachusetts,21,Norfolk,42.241229,-70.963346
2/14/2024,AirNow,250212005,3,2.5,ug/m3 LC,10,,1,100,88101,PM2.5 - Local Conditions,14460,"Boston-Cambridge-Newton, MA-NH",25,Massachusetts,21,Norfolk,42.241229,-70.963346
2/15/2024,AirNow,250212005,3,2.1,ug/m3 LC,9,,1,100,88101,PM2.5 - Local Conditions,14460,"Boston-Cambridge-Newton, MA-NH",25,Massachusetts,21,Norfolk,42.241229,-70.963346
2/16/2024,AirNow,250212005,3,3.5,ug/m3 LC,15,,1,100,88101,PM2.5 - Local Conditions,14460,"Boston-Cambridge-Newton, MA-NH",25,Massachusetts,21,Norfolk,42.241229,-70.963346
2/17/2024,AirNow,250212005,3,3,ug/m3 LC,13,,1,100,88101,PM2.5 - Local Conditions,14460,"Boston-Cambridge-Newton, MA-NH",25,Massachusetts,21,Norfolk,42.241229,-70.963346
2/18/2024,AirNow,250212005,3,5,ug/m3 LC,21,,1,100,88101,PM2.5 - Local Conditions,14460,"Boston-Cambridge-Newton, MA-NH",25,Massachusetts,21,Norfolk,42.241229,-70.963346
2/19/2024,AirNow,250212005,3,3.7,ug/m3 LC,15,,1,100,88101,PM2.5 - Local Conditions,14460,"Boston-Cambridge-Newton, MA-NH",25,Massachusetts,21,Norfolk,42.241229,-70.963346
2/20/2024,AirNow,250212005,3,3.2,ug/m3 LC,13,,1,100,88101,PM2.5 - Local Conditions,14460,"Boston-Cambridge-Newton, MA-NH",25,Massachusetts,21,Norfolk,42.241229,-70.963346
2/21/2024,AirNow,250212005,3,5.4,ug/m3 LC,23,,1,100,88101,PM2.5 - Local Conditions,14460,"Boston-Cambridge-Newton, MA-NH",25,Massachusetts,21,Norfolk,42.241229,-70.963346
2/22/2024,AirNow,250212005,3,6.2,ug/m3 LC,26,,1,100,88101,PM2.5 - Local Conditions,14460,"Boston-Cambridge-Newton, MA-NH",25,Massachusetts,21,Norfolk,42.241229,-70.963346
2/23/2024,AirNow,250212005,3,8,ug/m3 LC,33,,1,100,88101,PM2.5 - Local Conditions,14460,"Boston-Cambridge-Newton, MA-NH",25,Massachusetts,21,Norfolk,42.241229,-70.963346
2/24/2024,AirNow,250212005,3,6.3,ug/m3 LC,26,,1,100,88101,PM2.5 - Local Conditions,14460,"Boston-Cambridge-Newton, MA-NH",25,Massachusetts,21,Norfolk,42.241229,-70.963346
2/25/2024,AirNow,250212005,3,2.9,ug/m3 LC,12,,1,100,88101,PM2.5 - Local Conditions,14460,"Boston-Cambridge-Newton, MA-NH",25,Massachusetts,21,Norfolk,42.241229,-70.963346
2/26/2024,AirNow,250212005,3,4.8,ug/m3 LC,20,,1,100,88101,PM2.5 - Local Conditions,14460,"Boston-Cambridge-Newton, MA-NH",25,Massachusetts,21,Norfolk,42.241229,-70.963346
2/27/2024,AirNow,250212005,3,6.8,ug/m3 LC,28,,1,100,88101,PM2.5 - Local Conditions,14460,"Boston-Cambridge-Newton, MA-NH",25,Massachusetts,21,Norfolk,42.241229,-70.963346
2/28/2024,AirNow,250212005,3,6.3,ug/m3 LC,26,,1,100,88101,PM2.5 - Local Conditions,14460,"Boston-Cambridge-Newton, MA-NH",25,Massachusetts,21,Norfolk,42.241229,-70.963346
2/29/2024,AirNow,250212005,3,1.8,ug/m3 LC,8,,1,100,88101,PM2.5 - Local Conditions,14460,"Boston-Cambridge-Newton, MA-NH",25,Massachusetts,21,Norfolk,42.241229,-70.963346
3/1/2024,AirNow,250212005,3,3.8,ug/m3 LC,16,,1,100,88101,PM2.5 - Local Conditions,14460,"Boston-Cambridge-Newton, MA-NH",25,Massachusetts,21,Norfolk,42.241229,-70.963346
3/2/2024,AirNow,250212005,3,4,ug/m3 LC,17,,1,100,88101,PM2.5 - Local Conditions,14460,"Boston-Cambridge-Newton, MA-NH",25,Massachusetts,21,Norfolk,42.241229,-70.963346
3/3/2024,AirNow,250212005,3,2.6,ug/m3 LC,11,,1,100,88101,PM2.5 - Local Conditions,14460,"Boston-Cambridge-Newton, MA-NH",25,Massachusetts,21,Norfolk,42.241229,-70.963346
3/4/2024,AirNow,250212005,3,4,ug/m3 LC,17,,1,100,88101,PM2.5 - Local Conditions,14460,"Boston-Cambridge-Newton, MA-NH",25,Massachusetts,21,Norfolk,42.241229,-70.963346
3/5/2024,AirNow,250212005,3,3.1,ug/m3 LC,13,,1,100,88101,PM2.5 - Local Conditions,14460,"Boston-Cambridge-Newton, MA-NH",25,Massachusetts,21,Norfolk,42.241229,-70.963346
3/6/2024,AirNow,250212005,3,5.6,ug/m3 LC,23,,1,100,88101,PM2.5 - Local Conditions,14460,"Boston-Cambridge-Newton, MA-NH",25,Massachusetts,21,Norfolk,42.241229,-70.963346
3/7/2024,AirNow,250212005,3,3,ug/m3 LC,13,,1,100,88101,PM2.5 - Local Conditions,14460,"Boston-Cambridge-Newton, MA-NH",25,Massachusetts,21,Norfolk,42.241229,-70.963346
3/8/2024,AirNow,250212005,3,3.9,ug/m3 LC,16,,1,100,88101,PM2.5 - Local Conditions,14460,"Boston-Cambridge-Newton, MA-NH",25,Massachusetts,21,Norfolk,42.241229,-70.963346
3/9/2024,AirNow,250212005,3,6.6,ug/m3 LC,28,,1,100,88101,PM2.5 - Local Conditions,14460,"Boston-Cambridge-Newton, MA-NH",25,Massachusetts,21,Norfolk,42.241229,-70.963346
3/10/2024,AirNow,250212005,3,1.3,ug/m3 LC,5,,1,100,88101,PM2.5 - Local Conditions,14460,"Boston-Cambridge-Newton, MA-NH",25,Massachusetts,21,Norfolk,42.241229,-70.963346
3/11/2024,AirNow,250212005,3,1.1,ug/m3 LC,5,,1,100,88101,PM2.5 - Local Conditions,14460,"Boston-Cambridge-Newton, MA-NH",25,Massachusetts,21,Norfolk,42.241229,-70.963346
3/12/2024,AirNow,250212005,3,1.9,ug/m3 LC,8,,1,100,88101,PM2.5 - Local Conditions,14460,"Boston-Cambridge-Newton, MA-NH",25,Massachusetts,21,Norfolk,42.241229,-70.963346
3/13/2024,AirNow,250212005,3,2.7,ug/m3 LC,11,,1,100,88101,PM2.5 - Local Conditions,14460,"Boston-Cambridge-Newton, MA-NH",25,Massachusetts,21,Norfolk,42.241229,-70.963346
3/14/2024,AirNow,250212005,3,4.5,ug/m3 LC,19,,1,100,88101,PM2.5 - Local Conditions,14460,"Boston-Cambridge-Newton, MA-NH",25,Massachusetts,21,Norfolk,42.241229,-70.963346
3/15/2024,AirNow,250212005,3,4.3,ug/m3 LC,18,,1,100,88101,PM2.5 - Local Conditions,14460,"Boston-Cambridge-Newton, MA-NH",25,Massachusetts,21,Norfolk,42.241229,-70.963346
3/16/2024,AirNow,250212005,3,4.8,ug/m3 LC,20,,1,100,88101,PM2.5 - Local Conditions,14460,"Boston-Cambridge-Newton, MA-NH",25,Massachusetts,21,Norfolk,42.241229,-70.963346
3/17/2024,AirNow,250212005,3,4.2,ug/m3 LC,18,,1,100,88101,PM2.5 - Local Conditions,14460,"Boston-Cambridge-Newton, MA-NH",25,Massachusetts,21,Norfolk,42.241229,-70.963346
3/18/2024,AirNow,250212005,3,2.3,ug/m3 LC,10,,1,100,88101,PM2.5 - Local Conditions,14460,"Boston-Cambridge-Newton, MA-NH",25,Massachusetts,21,Norfolk,42.241229,-70.963346
3/19/2024,AirNow,250212005,3,2.1,ug/m3 LC,9,,1,100,88101,PM2.5 - Local Conditions,14460,"Boston-Cambridge-Newton, MA-NH",25,Massachusetts,21,Norfolk,42.241229,-70.963346
3/20/2024,AirNow,250212005,3,4.3,ug/m3 LC,18,,1,100,88101,PM2.5 - Local Conditions,14460,"Boston-Cambridge-Newton, MA-NH",25,Massachusetts,21,Norfolk,42.241229,-70.963346
3/21/2024,AirNow,250212005,3,1.4,ug/m3 LC,6,,1,100,88101,PM2.5 - Local Conditions,14460,"Boston-Cambridge-Newton, MA-NH",25,Massachusetts,21,Norfolk,42.241229,-70.963346
3/22/2024,AirNow,250212005,3,2.5,ug/m3 LC,10,,1,100,88101,PM2.5 - Local Conditions,14460,"Boston-Cambridge-Newton, MA-NH",25,Massachusetts,21,Norfolk,42.241229,-70.963346
3/23/2024,AirNow,250212005,3,4.1,ug/m3 LC,17,,1,100,88101,PM2.5 - Local Conditions,14460,"Boston-Cambridge-Newton, MA-NH",25,Massachusetts,21,Norfolk,42.241229,-70.963346
3/24/2024,AirNow,250212005,3,2.7,ug/m3 LC,11,,1,100,88101,PM2.5 - Local Conditions,14460,"Boston-Cambridge-Newton, MA-NH",25,Massachusetts,21,Norfolk,42.241229,-70.963346
3/25/2024,AirNow,250212005,3,5.5,ug/m3 LC,23,,1,100,88101,PM2.5 - Local Conditions,14460,"Boston-Cambridge-Newton, MA-NH",25,Massachusetts,21,Norfolk,42.241229,-70.963346
3/26/2024,AirNow,250212005,3,4.8,ug/m3 LC,20,,1,100,88101,PM2.5 - Local Conditions,14460,"Boston-Cambridge-Newton, MA-NH",25,Massachusetts,21,Norfolk,42.241229,-70.963346
3/27/2024,AirNow,250212005,3,5.2,ug/m3 LC,22,,1,100,88101,PM2.5 - Local Conditions,14460,"Boston-Cambridge-Newton, MA-NH",25,Massachusetts,21,Norfolk,42.241229,-70.963346
